,bedrooms,age,year,bathrooms,sqft_living,view,condition,grade,floors,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,waterfront_1,is_renovated_1,predicted_price
1116,6,52,2014,2.75,2520,0,4,7,1.0,9324,1320,1200,1820,11000,0,0,412699.0
1117,2,112,2014,1.0,1000,0,3,6,1.0,5120,1000,0,1940,4300,0,0,376967.0
1118,3,36,2014,2.5,2320,0,4,8,1.0,98445,1380,940,2830,54014,0,0,551312.0
1119,4,5,2015,2.5,2320,0,3,7,2.0,4142,2320,0,2150,4140,0,0,382400.0
1120,3,85,2014,2.0,2350,0,3,8,1.5,5080,1780,570,1700,5080,0,0,661449.0
1121,4,11,2014,3.5,4140,0,3,10,2.0,7089,3160,980,2640,8896,0,0,998603.0
1122,5,1,2015,3.5,3440,0,3,9,2.0,6037,3440,0,3270,6037,0,0,793060.0
1123,3,39,2014,1.5,1360,0,4,7,1.0,7488,1050,310,1580,7508,0,0,287565.0
1124,4,60,2014,1.75,1920,0,4,7,1.0,6000,960,960,1850,7200,0,0,389900.0
1125,5,8,2014,2.5,2980,0,3,9,2.0,5377,2980,0,3150,6593,0,0,692730.0
1126,4,49,2015,2.5,1950,0,5,7,1.0,5602,1120,830,2000,6050,0,0,484654.0
1127,3,38,2014,1.75,1690,0,4,7,1.0,7735,1060,630,1580,7503,0,0,326080.0
1128,2,35,2015,1.75,1460,0,3,7,1.0,10500,1460,0,1340,9600,0,0,281327.0
1129,4,35,2014,3.5,3470,3,3,8,2.0,7396,2520,950,2360,10541,0,0,609864.0
1130,4,44,2014,2.25,2090,0,3,8,2.0,10869,2090,0,1800,17788,0,0,430850.0
1131,4,17,2014,2.5,3730,0,3,10,2.0,9847,3730,0,3490,10219,0,0,834062.0
1132,2,64,2014,2.0,1040,0,2,6,1.0,4750,850,190,1350,5000,0,0,280560.0
1133,4,8,2015,3.5,3380,1,3,9,2.0,11270,2160,1220,2910,11214,0,0,847144.0
1134,5,11,2014,3.25,4010,0,3,11,2.0,12110,4010,0,4010,12334,0,0,1138439.0
1135,5,47,2014,2.5,2260,0,3,8,1.0,10087,1520,740,2500,9440,0,0,521584.0
1136,3,30,2015,2.0,1790,0,3,7,1.0,11430,1190,600,1700,12114,0,0,359215.0
1137,4,9,2014,2.75,2420,0,3,8,2.0,6495,2420,0,2420,6200,0,0,405095.0
1138,4,10,2014,3.25,3990,0,3,9,2.0,9786,3990,0,3920,8200,0,0,827157.0
1139,4,36,2015,3.0,2950,3,3,9,2.0,5000,1980,970,2140,4000,0,0,865181.0
1140,3,11,2014,2.5,2320,0,3,8,2.0,3980,2320,0,2580,3980,0,0,512889.0
1141,3,36,2014,1.75,1750,0,3,7,1.0,16748,1330,420,1750,16050,0,0,314034.0
1142,5,58,2014,1.75,2320,0,4,7,1.0,8100,1160,1160,1410,7271,0,0,391285.0
1143,7,44,2014,4.0,3440,0,3,7,2.0,8100,3440,0,1420,1560,0,0,659109.0
1144,4,52,2015,2.25,3040,0,4,7,1.0,12160,1520,1520,2560,12090,0,0,541748.0
1145,4,72,2014,1.0,1590,0,3,6,1.5,24330,1140,450,1000,16228,0,0,231348.0
1146,4,19,2014,2.5,2329,0,3,9,2.0,9436,2329,0,2660,10252,0,0,553885.0
1147,3,6,2015,2.5,1070,0,3,7,2.0,1089,900,170,1450,1437,0,0,340934.0
1148,3,39,2015,1.75,1610,0,3,7,1.0,7200,1180,430,1520,7973,0,0,385236.0
1149,4,52,2014,2.25,1860,0,3,7,1.0,9576,1400,460,1860,9576,0,0,374705.0
1150,4,13,2014,2.5,2490,0,3,7,2.0,8124,2490,0,2760,6300,0,0,379716.0
1151,4,10,2015,2.5,3070,0,3,8,2.0,7200,3070,0,2590,7200,0,0,504228.0
1152,2,36,2014,1.0,930,0,4,8,1.0,3447,930,0,1160,3447,0,0,239291.0
1153,4,10,2014,2.5,3060,0,3,9,2.0,6826,3060,0,3110,6932,0,0,632184.0
1154,4,5,2015,3.5,3790,0,3,9,2.5,6874,3790,0,3370,6535,0,0,901825.0
1155,3,95,2014,1.0,1290,0,4,7,1.5,3880,1290,0,1290,4850,0,0,490192.0
1156,4,6,2014,2.25,1870,0,3,7,2.0,4198,1870,0,1870,4184,0,0,337588.0
1157,3,47,2015,1.75,1510,0,3,7,1.0,7700,1510,0,1440,7416,0,0,301382.0
1158,2,75,2014,1.0,920,0,3,7,1.0,8341,920,0,2330,9792,0,0,350703.0
1159,3,6,2014,3.25,1760,0,3,8,3.0,1778,1760,0,1520,1615,0,0,516194.0
1160,5,8,2015,4.5,4850,4,3,10,2.0,10584,3540,1310,3470,18270,1,0,2406039.0
1161,2,51,2014,1.0,1160,0,3,6,1.0,32251,580,580,1160,33656,0,1,214987.0
1162,3,35,2014,2.25,1660,0,3,7,1.0,6000,1110,550,1440,4080,0,0,347733.0
1163,3,70,2014,1.75,1560,0,3,6,1.0,6000,780,780,1560,1734,0,0,341432.0
1164,3,68,2014,1.75,2180,2,4,7,1.0,10221,1140,1040,2180,8535,0,0,494342.0
1165,5,94,2014,1.5,1500,0,5,6,1.0,7112,760,740,1200,7112,0,0,333184.0
1166,5,52,2014,1.0,1870,0,3,7,1.0,7800,1580,290,1740,7808,0,0,350332.0
1167,3,19,2014,2.0,1200,0,3,7,1.0,9566,1200,0,1590,9518,0,0,259008.0
1168,4,10,2014,2.5,3110,0,3,9,2.0,6142,3110,0,3200,6826,0,0,638585.0
1169,4,10,2014,2.5,2700,0,3,9,2.0,4004,2700,0,2260,4459,0,0,635206.0
1170,4,36,2014,2.25,1860,0,3,8,1.0,12693,1140,720,1950,8740,0,0,355308.0
1171,3,0,2014,3.0,2330,0,3,8,2.5,1944,1950,380,2290,1407,0,0,658680.0
1172,5,53,2015,2.25,1700,0,4,7,1.5,13500,1700,0,1810,14550,0,0,348952.0
1173,3,53,2014,2.25,1920,0,3,7,1.0,7300,1240,680,1920,7700,0,0,379295.0
1174,3,24,2014,1.75,1490,0,4,7,1.0,6930,1490,0,1880,6861,0,0,250363.0
1175,4,85,2014,1.0,1320,0,3,7,1.5,4440,1320,0,1260,4440,0,0,429629.0
1176,3,52,2014,3.25,3050,4,4,8,1.0,18892,1650,1400,1170,70973,1,0,772884.0
1177,3,44,2014,1.5,1320,0,3,7,1.0,13200,1320,0,1730,13200,0,0,297701.0
1178,5,0,2014,2.75,3595,0,3,9,2.0,5639,3595,0,3625,5639,0,0,881850.0
1179,3,60,2014,1.0,1280,0,4,6,1.5,9000,1280,0,1430,4500,0,0,312939.0
1180,2,58,2014,1.75,1860,2,5,8,1.0,5940,1020,840,2130,5940,0,0,624818.0
1181,4,11,2014,2.5,1980,0,3,8,2.0,5909,1980,0,2550,5487,0,0,410821.0
1182,3,25,2014,2.5,2750,0,3,9,2.0,37096,2750,0,2700,40091,0,0,540176.0
1183,2,7,2014,2.25,1230,0,3,8,3.0,989,1230,0,1230,1223,0,0,419608.0
1184,3,35,2014,1.5,1200,0,3,6,1.0,5000,1200,0,1440,2500,0,0,311080.0
1185,4,51,2014,1.0,1410,0,3,7,1.5,7000,1410,0,1540,7000,0,0,298354.0
1186,4,22,2015,2.5,3800,0,3,9,2.0,22029,3800,0,3170,24979,0,0,750584.0
1187,5,45,2015,3.25,4020,0,5,8,1.0,40341,2170,1850,2650,53437,0,0,754441.0
1188,3,89,2014,1.75,1250,0,4,7,1.0,4120,980,270,1250,4120,0,0,503398.0
1189,4,55,2014,2.0,1350,0,4,7,1.0,7255,1350,0,1050,7288,0,0,281068.0
1190,4,9,2015,3.75,4980,3,3,11,2.0,18069,4980,0,4080,14577,0,0,1659777.0
1191,3,46,2015,1.75,1810,0,4,7,1.0,10463,1810,0,1620,8551,0,0,334222.0
1192,2,52,2014,1.0,1000,0,3,7,1.0,31838,1000,0,1490,39747,0,0,185073.0
1193,3,17,2014,2.25,1440,0,3,7,2.0,5150,1440,0,1530,5238,0,0,331612.0
1194,2,73,2014,1.0,620,0,3,6,1.0,4760,620,0,620,4760,0,0,268234.0
1195,3,70,2014,1.0,860,0,3,6,1.0,7467,860,0,1280,7467,0,0,220425.0
1196,5,88,2015,2.25,2730,0,3,8,1.5,6000,2130,600,2730,6000,0,0,814940.0
1197,4,73,2015,2.0,1340,0,4,7,1.0,8190,1340,0,1410,9721,0,0,317625.0
1198,3,36,2014,1.75,1770,0,4,7,1.0,8240,1240,530,2060,8250,0,0,372215.0
1199,5,52,2015,2.5,2450,0,4,9,2.0,20805,2450,0,3020,20324,0,0,1051625.0
1200,3,41,2014,1.75,2070,0,4,7,1.0,37904,1420,650,2011,19110,0,0,396908.0
1201,3,56,2015,1.0,1040,0,3,7,1.0,9750,1040,0,1510,11100,0,0,251743.0
1202,3,27,2014,2.5,1800,0,4,8,2.0,11034,1800,0,1940,8900,0,0,433116.0
1203,4,31,2014,2.5,1860,0,4,7,1.0,6687,1220,640,1860,6117,0,0,398487.0
1204,3,87,2015,2.0,1840,0,5,7,1.0,3075,920,920,1480,3774,0,0,510018.0
1205,4,8,2014,2.75,2414,0,3,8,2.0,7693,2414,0,1500,7177,0,0,432617.0
1206,3,64,2014,2.25,1870,0,3,7,1.0,7403,1870,0,1630,7440,0,0,397573.0
1207,3,2,2015,2.5,1950,0,3,7,2.0,4197,1950,0,2300,4178,0,0,330540.0
1208,4,68,2015,1.0,1260,0,3,7,1.5,7800,1260,0,1639,7492,0,1,388053.0
1209,3,73,2015,1.0,1330,0,3,7,1.0,5100,900,430,1500,5100,0,0,511934.0
1210,3,59,2014,1.0,1110,0,4,7,1.5,7000,1110,0,1800,7000,0,0,405852.0
1211,2,83,2015,1.0,1140,0,4,6,1.0,15120,990,150,2320,11250,0,0,378614.0
1212,5,2,2015,3.5,3420,2,3,8,2.0,6403,2700,720,2710,6038,0,0,703380.0
1213,1,68,2015,1.0,560,0,3,4,1.0,4120,560,0,980,4120,0,0,145878.0
1214,3,50,2014,2.25,1940,0,4,7,1.0,7482,1240,700,2340,9310,0,0,429885.0
1215,3,51,2014,1.75,1420,0,4,7,1.0,5170,1420,0,2250,7700,0,0,393122.0
1216,4,7,2014,3.25,4140,0,3,9,2.0,46173,4140,0,2060,43103,0,0,851958.0
1217,3,0,2014,2.25,2170,0,3,8,2.0,5001,2170,0,1700,6991,0,0,481783.0
1218,4,30,2015,2.25,2210,0,3,9,2.0,8101,2210,0,2330,8842,0,0,535142.0
1219,5,40,2014,3.5,2440,0,4,7,2.0,10200,2440,0,2000,10568,0,0,462073.0
1220,3,75,2015,1.0,2400,0,4,7,1.0,17239,1890,510,2390,7350,0,0,626591.0
1221,4,11,2014,3.25,4400,0,3,11,2.0,16625,4400,0,4440,15523,0,0,1170374.0
1222,3,10,2015,2.5,2200,0,3,8,2.0,4052,2200,0,2310,5082,0,0,452219.0
1223,4,36,2014,2.25,2600,0,3,8,1.0,6390,1390,1210,2110,6700,0,0,424590.0
1224,3,28,2014,3.0,4040,0,3,10,2.0,14338,3030,1010,3360,14142,0,0,848260.0
1225,5,64,2014,2.75,2160,0,5,7,1.0,5720,1500,660,2160,4996,0,0,729374.0
1226,5,11,2015,3.0,3880,0,3,7,2.0,7180,3880,0,2160,4793,0,0,548554.0
1227,3,45,2014,2.0,1620,0,3,7,1.0,7800,1200,420,1540,7565,0,0,351362.0
1228,2,4,2014,2.5,2380,0,3,8,1.0,6600,2380,0,1870,6600,0,0,657173.0
1229,3,42,2014,2.0,1670,0,3,7,1.0,7700,1170,500,1500,7875,0,0,326861.0
1230,3,2,2014,2.5,1860,0,3,8,2.0,3730,1860,0,2110,4509,0,0,390109.0
1231,4,6,2014,3.25,3420,0,3,10,2.0,5012,2330,1090,2320,5465,0,0,1072229.0
1232,3,58,2015,2.0,1910,0,4,7,1.0,9001,1910,0,2040,8700,0,0,464503.0
1233,4,55,2014,2.0,2100,0,3,7,1.0,8160,1200,900,1140,8160,0,0,274177.0
1234,3,20,2014,2.5,2180,0,3,8,2.0,9722,2180,0,2440,9722,0,0,427741.0
1235,4,13,2014,4.0,4460,0,3,11,2.0,103382,4460,0,3470,88519,0,0,1227945.0
1236,4,65,2015,2.0,1570,0,3,6,1.0,9600,1570,0,1880,9000,0,0,339407.0
1237,4,71,2014,1.75,1640,0,4,7,1.5,9299,870,770,2460,14326,0,0,514690.0
1238,4,86,2014,1.5,1380,0,3,7,1.0,7800,1080,300,1770,7503,0,0,421409.0
1239,3,47,2014,1.75,1300,0,3,7,1.0,7770,1300,0,1520,7600,0,0,313609.0
1240,4,12,2014,2.5,2230,0,4,7,2.0,5970,2230,0,1970,4919,0,0,399199.0
1241,3,51,2015,1.0,1250,0,4,7,1.0,7210,1250,0,1530,8800,0,0,299152.0
1242,4,10,2015,2.5,2460,0,3,8,2.0,7930,2460,0,1850,9000,0,0,431947.0
1243,4,48,2014,2.75,3040,4,3,8,2.0,2415,3040,0,2620,2433,1,0,959130.0
1244,2,86,2014,1.0,730,0,3,6,1.0,5200,730,0,1220,6240,0,0,258435.0
1245,4,35,2014,2.25,2430,0,4,8,2.0,10050,2430,0,2390,10250,0,0,591845.0
1246,3,60,2014,1.5,2270,0,4,8,1.0,8187,1420,850,2020,14092,0,0,615533.0
1247,1,109,2015,1.0,850,0,2,6,1.0,8050,850,0,1590,5180,0,0,239145.0
1248,5,37,2015,1.75,2190,2,3,8,1.0,16788,1380,810,1920,8366,0,0,451475.0
1249,4,64,2015,3.0,2010,0,5,7,1.0,7426,1090,920,1470,7426,0,0,478775.0
1250,4,5,2015,2.5,3340,0,3,10,2.0,5314,3340,0,3220,5500,0,0,777397.0
1251,3,38,2014,1.0,1240,0,4,7,1.0,7500,1240,0,1240,9750,0,0,262661.0
1252,3,36,2015,2.25,1910,0,3,7,1.0,8390,1910,0,2410,8390,0,0,329391.0
1253,3,98,2014,1.75,2100,0,3,8,1.5,5000,2100,0,1830,4200,0,0,785108.0
1254,3,58,2014,1.5,2240,0,3,8,1.0,28750,1620,620,3200,23873,0,0,731469.0
1255,3,38,2015,1.75,1640,0,3,8,1.0,10123,1340,300,2210,10852,0,0,523141.0
1256,2,74,2015,1.0,700,0,3,5,1.0,8174,700,0,1250,8046,0,0,171102.0
1257,4,87,2015,1.0,1320,0,3,7,1.5,5000,1320,0,1640,5164,0,0,491578.0
1258,2,66,2014,1.0,700,0,3,7,1.0,5940,700,0,1070,5995,0,0,315545.0
1259,3,59,2014,1.0,1340,0,4,7,1.0,13750,1340,0,1430,11400,0,0,304279.0
1260,3,95,2014,1.0,1010,0,3,7,1.5,6000,1010,0,1960,4000,0,1,513667.0
1261,4,23,2015,2.5,3010,0,3,10,2.0,9323,3010,0,2840,8413,0,0,677824.0
1262,4,52,2015,2.0,1850,0,5,7,1.0,9126,1850,0,1730,9110,0,0,389716.0
1263,3,12,2015,2.5,1470,0,3,7,2.0,3971,1470,0,1650,3148,0,0,359501.0
1264,3,37,2015,1.75,1330,0,3,8,1.0,7848,1330,0,2110,8497,0,0,382194.0
1265,2,98,2014,1.75,1390,0,5,6,1.0,4160,790,600,1090,4160,0,0,312426.0
1266,1,105,2015,1.0,680,4,1,6,1.0,1638,680,0,1010,3621,0,1,353695.0
1267,4,31,2015,2.5,2080,0,3,7,1.0,9846,1240,840,1890,7977,0,0,363752.0
1268,3,2,2015,2.75,2450,0,3,9,2.0,5750,2450,0,3200,8036,0,0,482039.0
1269,3,35,2014,1.75,1790,0,4,8,1.0,7485,1330,460,1970,8097,0,0,353569.0
1270,3,8,2015,2.5,1570,0,3,9,2.5,1452,1240,330,1670,1596,0,0,665543.0
1271,3,66,2014,1.75,1740,0,3,8,1.0,8560,1500,240,2240,5800,0,0,672156.0
1272,4,0,2014,3.5,3150,0,3,9,2.0,5500,3150,0,1550,4200,0,0,965599.0
1273,4,37,2014,2.0,2180,0,5,7,1.0,8800,1170,1010,1630,8800,0,0,343258.0
1274,2,86,2015,1.0,1400,0,3,6,1.5,19570,1100,300,2250,6500,0,0,263366.0
1275,4,69,2014,1.0,1470,0,3,7,1.5,6061,1470,0,1230,6175,0,0,399320.0
1276,3,25,2014,2.0,1830,0,3,8,1.0,10873,1830,0,2490,8976,0,0,421440.0
1277,4,50,2015,2.25,2410,1,4,7,1.0,14985,1950,460,2510,15256,0,0,607774.0
1278,4,35,2014,2.25,2370,0,4,8,2.0,9360,2370,0,2370,9720,0,0,529800.0
1279,3,97,2015,1.0,2460,0,4,7,1.5,4000,1370,1090,1680,4000,0,0,630943.0
1280,2,47,2015,1.0,828,0,3,6,1.0,4524,828,0,828,5402,0,1,255389.0
1281,1,69,2014,1.0,700,0,4,6,1.0,5621,700,0,1020,5621,0,0,218356.0
1282,3,59,2015,1.75,1900,0,4,8,1.0,13600,1900,0,2510,16600,0,0,657687.0
1283,4,6,2014,2.5,3080,0,3,8,2.5,4553,3080,0,2750,4929,0,0,563488.0
1284,2,68,2015,1.0,770,0,3,7,1.0,5185,770,0,1260,6550,0,0,350121.0
1285,3,56,2014,1.75,2880,0,3,8,1.0,18296,1580,1300,1380,9592,0,0,506960.0
1286,3,6,2015,3.0,1950,0,3,9,3.0,1833,1610,340,2040,2131,0,0,828648.0
1287,3,48,2014,2.25,2060,0,4,8,1.0,8640,2060,0,2030,9000,0,0,456509.0
1288,4,49,2014,2.25,2130,0,5,7,1.0,7210,1330,800,1310,7896,0,0,367566.0
1289,2,101,2014,1.0,1170,0,3,7,1.0,6543,1170,0,1550,7225,0,0,347847.0
1290,3,1,2015,2.0,1480,0,3,8,2.0,800,1000,480,1480,886,0,0,486965.0
1291,2,74,2014,2.0,1150,0,3,7,1.0,6634,860,290,1680,6892,0,0,401933.0
1292,4,36,2014,1.75,2570,0,3,8,1.0,12039,1910,660,2200,12384,0,0,473529.0
1293,4,12,2015,2.5,1470,0,3,7,2.0,1612,980,490,1460,5027,0,0,406874.0
1294,3,60,2014,1.5,1700,1,4,8,1.0,14133,1700,0,2630,17376,0,0,640360.0
1295,4,49,2014,2.5,2210,2,4,8,1.0,6080,1410,800,2210,6175,0,0,601946.0
1296,4,106,2014,2.25,1970,0,3,7,1.5,7125,1500,470,1980,4750,0,0,686177.0
1297,4,9,2014,2.5,2470,0,3,9,2.0,5044,2470,0,2790,5583,0,0,538054.0
1298,3,83,2014,1.5,1220,0,3,7,1.5,8345,1220,0,1880,10169,0,0,343184.0
1299,3,8,2015,3.0,1880,0,3,8,2.0,2200,1520,360,1500,1426,0,0,502168.0
1300,3,10,2015,3.5,3310,0,3,9,2.0,5558,3310,0,3310,5270,0,0,805179.0
1301,3,53,2015,1.75,1400,0,3,7,1.0,8640,1400,0,1630,8640,0,0,314059.0
1302,2,68,2014,1.0,1540,0,4,7,1.0,6872,820,720,1420,5538,0,0,443804.0
1303,3,26,2014,1.75,1320,0,3,7,1.0,6600,1320,0,1070,6594,0,0,253737.0
1304,2,87,2015,1.0,1440,0,3,7,1.5,33747,1440,0,1980,8400,0,0,379750.0
1305,3,20,2015,2.0,1490,0,3,8,1.0,9285,1490,0,2040,6681,0,0,339929.0
1306,3,37,2014,1.75,1400,0,4,7,1.0,12155,1400,0,2540,23522,0,0,444183.0
1307,4,64,2015,1.0,1190,0,3,6,1.0,7920,890,300,1140,7920,0,0,259756.0
1308,5,96,2014,1.5,2830,0,4,8,2.5,4000,2830,0,1480,4000,0,0,752233.0
1309,3,61,2015,1.0,1520,0,3,7,1.0,9507,1520,0,1360,7219,0,0,341029.0
1310,5,75,2015,3.0,2980,0,3,7,1.0,10064,1680,1300,1590,7800,0,0,436473.0
1311,3,38,2014,2.5,1490,0,3,7,1.0,8005,1090,400,1880,7905,0,0,355140.0
1312,3,50,2015,2.25,1950,0,4,8,1.0,26500,1570,380,2160,12751,0,0,456495.0
1313,4,54,2015,2.5,1670,0,3,7,1.0,8056,1170,500,1360,8056,0,0,350637.0
1314,6,30,2014,3.75,4090,0,3,9,2.0,49542,3100,990,2980,43357,0,0,756558.0
1315,3,22,2014,2.25,1810,0,3,7,2.0,12000,1810,0,1720,9916,0,0,280828.0
1316,2,67,2014,1.0,1560,0,4,6,1.0,4920,780,780,1760,7510,0,0,337228.0
1317,3,114,2014,1.0,940,0,5,6,1.0,1948,940,0,1700,5000,0,0,394165.0
1318,4,1,2015,3.25,3080,0,3,9,2.0,4120,2380,700,1410,4120,0,0,1113628.0
1319,3,13,2014,2.5,2830,0,3,9,2.0,5802,2830,0,2500,5788,0,0,601310.0
1320,4,54,2014,1.5,1850,0,4,7,1.5,7547,1850,0,1730,7577,0,0,332428.0
1321,4,11,2014,2.5,2280,0,3,8,2.0,4534,2280,0,2246,4534,0,0,458966.0
1322,2,87,2015,1.0,1320,0,4,7,1.5,4750,1320,0,1360,2873,0,0,479607.0
1323,4,47,2015,1.5,1130,0,3,6,1.0,5200,1130,0,1140,5200,0,0,220777.0
1324,3,54,2015,2.5,2440,0,3,7,1.0,7419,1520,920,2440,4880,0,0,476113.0
1325,3,30,2015,2.5,1410,0,3,7,1.0,2675,820,590,1410,4013,0,0,385628.0
1326,2,108,2014,1.0,910,0,4,7,1.5,4500,910,0,1270,3500,0,0,473601.0
1327,4,36,2015,2.25,2240,0,3,8,2.0,8322,2240,0,2240,6448,0,0,426076.0
1328,5,47,2014,2.75,2580,2,4,8,2.0,9242,1720,860,2240,9316,0,0,598448.0
1329,4,38,2014,2.25,2170,0,4,8,1.0,9665,1300,870,2170,12054,0,0,464257.0
1330,2,87,2014,1.0,1200,2,3,7,2.0,2500,1090,110,2690,4800,0,0,554687.0
1331,4,35,2014,2.25,1890,0,4,8,1.0,7616,1260,630,1890,7420,0,0,357871.0
1332,3,16,2014,2.5,1700,0,3,8,1.0,9100,1160,540,1590,8374,0,0,347894.0
1333,4,0,2015,2.5,2720,0,3,8,2.0,5771,2720,0,1940,4184,0,0,610409.0
1334,4,16,2014,2.5,3520,0,3,10,2.0,9901,3520,0,3490,9667,0,0,806023.0
1335,4,34,2014,2.25,2170,0,3,7,2.0,4080,1920,250,1890,4400,0,0,423534.0
1336,2,105,2014,1.0,1890,0,4,7,1.5,5202,1890,0,1670,5100,0,0,602626.0
1337,4,17,2014,2.75,2530,0,3,8,2.0,14178,2530,0,2530,14055,0,0,495773.0
1338,2,56,2015,1.0,2180,0,3,7,1.0,12875,1480,700,1800,7447,0,0,398996.0
1339,3,92,2014,1.5,1550,0,4,7,2.0,5034,1550,0,1820,7200,0,0,448648.0
1340,3,27,2015,2.25,1570,0,3,8,1.0,6810,1180,390,1620,6584,0,0,384975.0
1341,3,52,2015,1.75,1930,0,3,7,1.0,14389,1130,800,1730,14378,0,1,367256.0
1342,3,49,2014,1.75,1890,0,3,7,1.0,7004,1290,600,1440,5378,0,0,358323.0
1343,2,99,2014,1.0,720,0,5,5,1.0,4120,720,0,940,6180,0,0,165766.0
1344,4,13,2014,2.25,2000,0,3,8,2.0,3800,2000,0,1610,3800,0,0,441134.0
1345,4,68,2015,2.0,2260,0,4,7,1.0,7680,1130,1130,1800,7680,0,0,500258.0
1346,3,53,2015,1.75,1950,0,4,7,1.0,8325,1950,0,1950,8325,0,0,403695.0
1347,3,16,2015,3.0,4020,2,3,10,1.5,435600,4020,0,2590,283140,0,0,908037.0
1348,5,99,2015,2.75,2520,0,4,8,1.5,4643,2120,400,2100,4564,0,0,917637.0
1349,3,14,2015,2.5,2380,0,3,8,2.0,9719,2380,0,2830,11505,0,0,559487.0
1350,2,75,2015,1.5,1480,0,4,7,1.0,15641,1480,0,1520,7525,0,0,366566.0
1351,4,9,2014,3.25,3860,1,3,9,2.0,7199,2870,990,2940,9600,0,0,811779.0
1352,3,38,2015,1.0,1200,0,3,6,1.0,7220,1200,0,1200,7200,0,0,265351.0
1353,4,11,2015,3.25,3160,0,3,9,2.0,6327,2280,880,3160,5946,0,0,790983.0
1354,4,37,2014,2.5,2460,0,3,8,1.0,7800,1500,960,2210,7800,0,0,434091.0
1355,4,111,2015,1.0,1100,0,5,6,1.5,5000,1100,0,1560,4838,0,0,356098.0
1356,3,25,2014,2.5,2420,4,4,8,2.0,43177,1690,730,3740,8717,0,0,700310.0
1357,4,10,2015,2.5,2930,0,3,9,2.0,9158,2930,0,3590,8065,0,0,662767.0
1358,4,99,2014,2.75,3150,0,4,7,1.5,7379,2430,720,1990,7379,0,0,605135.0
1359,3,8,2015,2.5,1480,0,3,8,3.0,2159,1480,0,1480,1554,0,0,468633.0
1360,4,23,2014,2.5,3220,0,3,9,2.0,35400,3220,0,3050,35252,0,0,646093.0
1361,5,89,2014,3.0,2510,3,5,8,1.5,4125,1590,920,2190,5415,0,0,883771.0
1362,4,75,2014,1.75,1920,0,4,7,1.0,7455,960,960,1920,7455,0,1,448603.0
1363,4,16,2014,2.5,2370,0,3,9,2.0,6500,2370,0,2590,6137,0,0,490858.0
1364,4,55,2014,1.75,2140,0,5,7,1.0,49658,2140,0,1720,99316,0,0,355498.0
1365,4,25,2015,4.0,4050,0,3,11,2.0,9517,3360,690,3330,9436,0,0,1352072.0
1366,4,48,2014,1.5,1800,0,3,7,1.0,8786,1330,470,1780,8664,0,0,316856.0
1367,4,21,2014,2.75,3470,0,3,7,2.0,212639,2070,1400,2370,233917,0,0,432639.0
1368,4,62,2015,1.5,1780,0,3,7,1.0,5100,1320,460,1880,5100,0,0,575729.0
1369,8,113,2014,2.75,2530,0,4,7,2.0,4800,1390,1140,1540,4800,0,0,594242.0
1370,4,34,2014,3.25,4250,3,5,10,2.0,18000,3350,900,3790,14537,0,0,1196385.0
1371,5,9,2015,4.5,5840,0,3,12,2.0,17168,4570,1270,4850,15017,0,0,2076951.0
1372,4,79,2014,3.5,4730,0,5,10,1.5,13586,4270,460,3710,8828,0,0,2535977.0
1373,4,14,2015,2.5,3560,0,3,10,2.0,8960,3560,0,1660,7680,0,0,931353.0
1374,3,74,2015,1.0,1360,0,4,6,1.5,6186,760,600,1610,7453,0,0,317541.0
1375,2,95,2014,1.0,1080,0,4,6,1.0,2674,720,360,1250,5000,0,0,348871.0
1376,4,30,2014,3.5,2630,3,3,7,1.5,3435,1640,990,1920,2435,0,0,591993.0
1377,4,67,2014,2.0,2560,0,4,7,1.0,7798,1890,670,1330,7798,0,0,499898.0
1378,3,51,2015,1.75,2330,0,3,9,2.0,16300,2330,0,2330,16300,0,0,764812.0
1379,5,62,2014,3.0,2240,1,5,7,1.0,15435,1390,850,2240,10750,0,0,509134.0
1380,2,71,2014,1.0,890,0,3,6,1.0,6350,890,0,1490,6350,0,0,293335.0
1381,4,2,2015,3.25,2590,0,3,9,3.0,3889,2590,0,2590,4062,0,0,778662.0
1382,4,22,2014,3.5,4300,0,3,10,2.0,70407,2710,1590,3520,26727,0,0,955178.0
1383,4,30,2014,2.0,1570,0,4,7,2.0,9415,1570,0,1550,8978,0,0,288891.0
1384,4,19,2015,3.5,4370,3,3,8,2.0,37193,2780,1590,2860,39356,0,0,692646.0
1385,4,64,2014,2.5,2080,0,3,7,1.0,5650,1680,400,1270,5650,0,0,436252.0
1386,5,0,2014,3.25,3480,0,3,9,2.0,6507,3480,0,3360,5398,0,0,827545.0
1387,4,59,2014,2.0,2360,0,3,7,1.0,7440,1180,1180,1680,7800,0,0,394435.0
1388,5,53,2014,1.5,1750,0,4,7,1.5,9780,1750,0,1750,10295,0,0,343348.0
1389,3,42,2015,2.25,1740,0,3,7,1.0,7345,1380,360,1770,8250,0,0,364195.0
1390,4,45,2014,2.5,2230,0,4,8,1.0,8624,1430,800,1970,8402,0,0,488143.0
1391,3,7,2014,3.0,1960,0,3,9,2.0,1168,1600,360,2080,1423,0,0,655587.0
1392,3,64,2014,2.0,1630,0,5,7,1.0,7800,1630,0,1470,7800,0,0,415239.0
1393,3,60,2014,1.5,1580,0,3,7,1.0,8184,1140,440,1540,9476,0,0,343711.0
